Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
weapons/fr_r_550_magic_2_default/short;R550 Magic 2;Matra R550 Magic 2;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_r_530_matra_ir;Matra R530E missile;Matra R530E air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_r_530_matra_ir/short;R530E;Matra R530E;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_r_530_matra_radar;Matra R530 missile;Matra R530 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_r_530_matra_radar/short;R530;Matra R530;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_r_511_matra;Matra R511 missile;Matra R511 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_r_511_matra/short;R511;Matra R511;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530f_default;Matra Super 530F missile;Matra Super 530F air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530f_default/short;Super 530F;Matra Super 530F;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530f;Matra Super 530F missile;Matra Super 530F air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530f/short;Super 530F;Matra Super 530F;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530f_mirage_2000;Matra Super 530F missile;Matra Super 530F air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530f_mirage_2000/short;Super 530F;Matra Super 530F;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530f_mirage_2000_default;Matra Super 530F missile;Matra Super 530F air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530f_mirage_2000_default/short;Super 530F;Matra Super 530F;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530d;Matra Super 530D missile;Matra Super 530D air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530d/short;Super 530D;Matra Super 530D;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530d_default;Matra Super 530D missile;Matra Super 530D air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_super_530d_default/short;Super 530D;Matra Super 530D;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_mica_em;MICA-EM missile;MICA-EM air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_mica_em/short;MICA-EM;MICA-EM;same;;;;;;;;;;;;;;;;;;;;
weapons/fr_mica_em_default;MICA-EM missile;MICA-EM air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_mica_em_default/short;MICA-EM;MICA-EM;same;;;;;;;;;;;;;;;;;;;;
weapons/su_r_3s;R-3S missile;R-3S air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_r_3s/short;R-3S;R-3S;same;;;;;;;;;;;;;;;;;;;;
weapons/su_r_3r;R-3R missile;R-3R air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_r_3r/short;R-3R;R-3R;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl2;PL-2 missile;PL-2 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl2/short;PL-2;PL-2;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl2_default;PL-2 missile;PL-2 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl2_default/short;PL-2;PL-2;same;;;;;;;;;;;;;;;;;;;;
weapons/su_r_3r_default;R-3R missile;R-3R air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_r_3r_default/short;R-3R;R-3R;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5b;PL-5B missile;PL-5B air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5b/short;PL-5B;PL-5B;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5b_default;PL-5B missile;PL-5B air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5b_default/short;PL-5B;PL-5B;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5c;PL-5C missile;PL-5C air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5c/short;PL-5C;PL-5C;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5c_default;PL-5C missile;PL-5C air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5c_default/short;PL-5C;PL-5C;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl7;PL-7 missile;PL-7 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl7/short;PL-7;PL-7;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl8;PL-8 missile;PL-8 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl8/short;PL-8;PL-8;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl8_default;PL-8 missile;PL-8 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl8_default/short;PL-8;PL-8;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_pl8b;PL-8B missile;PL-8B air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_pl8b/short;PL-8B;PL-8B;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_pl8b_default;PL-8B missile;PL-8B air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_pl8b_default/short;PL-8B;PL-8B;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_pl11;PL-11 air-to-air missiles;PL-11 air-to-air missiles;same;n;;;;;;;;;;;;;;;;;;;
weapons/cn_pl11/short;PL-11;PL-11;same;n;;;;;;;;;;;;;;;;;;;
weapons/cn_pl12;PL-12 missile;PL-12 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_pl12/short;PL-12;PL-12;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_pl12_default;PL-12 missile;PL-12 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_pl12_default/short;PL-12;PL-12;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_aam3;AAM-3 missile;AAM-3 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_aam3/short;AAM-3;AAM-3;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_aam3_default;AAM-3 missile;AAM-3 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_aam3_default/short;AAM-3;AAM-3;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_aam4;AAM-4 missile;AAM-4 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_aam4/short;AAM-4;AAM-4;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_aam4_default;AAM-4 missile;AAM-4 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_aam4_default/short;AAM-4;AAM-4;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5e2;PL-5EII missile;PL-5EII air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5e2/short;PL-5EII;PL-5EII;same;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5e2_default;PL-5EII missile;PL-5EII air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_pl5e2_default/short;PL-5EII;PL-5EII;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_sd10a;SD-10(A) missile;SD-10(A) air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_sd10a/short;SD-10;SD-10;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_sd10a_default;SD-10(A) missile;SD-10(A) air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_sd10a_default/short;SD-10;SD-10;same;;;;;;;;;;;;;;;;;;;;
weapons/br_maa_1;MAA-1 Piranha missile;MAA-1 Piranha air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/br_maa_1/short;MAA-1;MAA-1;same;;;;;;;;;;;;;;;;;;;;
weapons/br_maa_1_default;MAA-1 Piranha missile;MAA-1 Piranha air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/br_maa_1_default/short;MAA-1;MAA-1;same;;;;;;;;;;;;;;;;;;;;
weapons/su_r_3s_default;R-3S missile;R-3S air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_r_3s_default/short;R-3S;R-3S;same;;;;;;;;;;;;;;;;;;;;
weapons/su_r_13m;R-13M air-to-air missiles;R-13M air-to-air missiles;same;n;;;;;;;;;;;;;;;;;;;
weapons/su_r_13m/short;R-13M;R-13M;same;n;;;;;;;;;;;;;;;;;;;
weapons/su_r_13m1;R-13M1 missile;R-13M1 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_r_13m1/short;R-13M1;R-13M1;same;;;;;;;;;;;;;;;;;;;;
weapons/su_r_13m1_default;R-13M1 missile;R-13M1 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_r_13m1_default/short;R-13M1;R-13M1;same;;;;;;;;;;;;;;;;;;;;
weapons/su_r_23r;R-23R missile;R-23R air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_r_23r/short;R-23R;R-23R;same;;;;;;;;;;;;;;;;;;;;
weapons/su_r_23t;R-23T missile;R-23T air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_r_23t/short;R-23T;R-23T;same;;;;;;;;;;;;;;;;;;;;
weapons/su_r_24t;R-24T missile;R-24T air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_r_24t/short;R-24T;R-24T;same;;;;;;;;;;;;;;;;;;;;
weapons/su_r_24r;R-24R missile;R-24R air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_r_24r/short;R-24R;R-24R;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_ty_90;TY-90 missile;TY-90 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_ty_90/short;TY-90;TY-90;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonM39A1;20 mm M39A1 cannon;20 mm M39A1 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonM39A2;20 mm M39A2 cannon;20 mm M39A2 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonM39A3;20 mm M39A3 cannon;20 mm M39A3 cannon;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonM39A2/short;M39A2;M39A2;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonM39A3/short;M39A3;M39A3;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonFlzKan_76;20 mm Flz Kan 76;20 mm Flz Kan 76 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonFlzKan_76/short;Flz Kan 76;Flz Kan 76;same;;;;;;;;;;;;;;;;;;;;
weapons/bomb_mark36_srboc_launcher;130 mm Mark 36 SRBOC decoy system;130 mm Mark 36 SRBOC decoy system;same;;;;;;;;;;;;;;;;;;;;
weapons/bomb_mark36_srboc_launcher/short;Mk 36 SRBOC;130 mm Mark 36 SRBOC;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type26_TDA;SNEB type 26 rockets;SNEB type 26 rockets;same;n;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type26_TDA/short;SNEB type 26;SNEB type 26;same;n;;;;;;;;;;;;;;;;;;;
weapons/us_aim92_stinger;Air-to-Air Stinger missile;ATAS (AIM-92) missiles;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_aim92_stinger/short;ATAS;ATAS;same;;;;;;;;;;;;;;;;;;;;
weapons/us_aim92_stinger_atas_tiger;Air-to-Air Stinger missile;ATAS (AIM-92) missiles;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_aim92_stinger_atas_tiger/short;ATAS;ATAS;same;;;;;;;;;;;;;;;;;;;;
weapons/us_aim92_stinger_left;Air-to-Air Stinger missile;ATAS (AIM-92) missiles;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_aim92_stinger_left/short;ATAS;ATAS;same;;;;;;;;;;;;;;;;;;;;
weapons/us_aim92_stinger_right;Air-to-Air Stinger missile;ATAS (AIM-92) missiles;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_aim92_stinger_right/short;ATAS;ATAS;same;;;;;;;;;;;;;;;;;;;;
weapons/zt_6_mokopa;ZT6 Mokopa missile;ZT-6 Mokopa air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/zt_6_mokopa/short;ZT6;ZT-6 Mokopa;nice;;;;;;;;;;;;;;;;;;;;
weapons/sa_zt_35_ingwe;ZT3A2 Ingwe missile;ZT3A2 Ingwe air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/sa_zt_35_ingwe/short;ZT3A2;ZT3A2 Ingwe;nice;;;;;;;;;;;;;;;;;;;;
weapons/sa_zt_35_ingwe_default;ZT3A2 Ingwe missile;ZT3A2 Ingwe air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/sa_zt_35_ingwe_default/short;ZT3A2;ZT3A2 Ingwe;nice;;;;;;;;;;;;;;;;;;;;
weapons/euro_hot3;HOT-3 missile;HOT-3 air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/euro_hot3/short;HOT-3;HOT-3;same;;;;;;;;;;;;;;;;;;;;
weapons/euro_atgw3;PARS 3 LR missile;PARS 3 LR air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/euro_atgw3/short;PARS 3 LR;PARS 3 LR;same;;;;;;;;;;;;;;;;;;;;
weapons/euro_trigat_lr;TRIGAT-LR missile;TRIGAT-LR air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/euro_trigat_lr/short;TRIGAT-LR;TRIGAT-LR;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65a;AGM-65A Maverick missile;AGM-65A air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65a/short;AGM-65A;AGM-65A;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65b;AGM-65B Maverick missile;AGM-65B air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65b/short;AGM-65B;AGM-65B;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65d;AGM-65D Maverick missile;AGM-65D air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65d/short;AGM-65D;AGM-65D;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65e;AGM-65E Maverick missile;AGM-65E air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65e/short;AGM-65E;AGM-65E;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65e2;AGM-65E2 Maverick missile;AGM-65E2 air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65e2/short;AGM-65E2;AGM-65E2;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65f;AGM-65F Maverick missile;AGM-65F air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65f/short;AGM-65F;AGM-65F;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65g;AGM-65G Maverick missile;AGM-65G air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65g/short;AGM-65G;AGM-65G;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65h;AGM-65H Maverick missile;AGM-65H air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65h/short;AGM-65H;AGM-65H;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65l;AGM-65L Maverick missile;AGM-65L air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_65l/short;AGM-65L;AGM-65L;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_brimstone_dm;Brimstone DM (semi-active laser only) missile;Semi-Active Laser mode Brimstone air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/uk_brimstone_dm/short;Brimstone♿;Brimstone (SAL);nice;;;;;;;;;;;;;;;;;;;;
weapons/su_9m133_kornet;9M133M-2 Kornet missile;9M133M-2 ATGM;trim;;;;;;;;;;;;;;;;;;;;
weapons/su_9m133_kornet/short;9M133M-2;9M133M-2;same;;;;;;;;;;;;;;;;;;;;
weapons/su_9m133fm3_kornet;9M133FM-3 Kornet-M missile;9M133FM3 ATGM;trim;;;;;;;;;;;;;;;;;;;;
weapons/su_9m133fm3_kornet/short;9M133FM-3;9M133FM3;trim;;;;;;;;;;;;;;;;;;;;
weapons/su_9M127;9M127 Vikhr missile;9K127 Vikhr air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_9M127/short;9M127;9K127 Vikhr;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_9m127_1;9M127-1 Vikhr missile;9K127 Vikhr air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_9m127_1/short;9M127-1;9K127 Vikhr;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_akd_9;AKD-9 missile;AKD-9 air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_akd_9/short;AKD-9;AKD-9;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_akd_9_default;AKD-9 missile;AKD-9 air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_akd_9_default/short;AKD-9;AKD-9;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_akd_10;AKD-10 missile;AKD-10 air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_akd_10/short;AKD-10;AKD-10;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_ba_9;Blue Arrow 9 missile;Blue Arrow 9 air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_ba_9/short;BA-9;BA-9;same;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb75;Rb 75 missile;RB 75 air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb75/short;Rb 75;RB 75;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb75t;Rb 75T missile;RB 75T air-to-ground missile;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb75t/short;RB 75T;RB 75T;same;;;;;;;;;;;;;;;;;;;;
weapons/ucav_aam;Fowler air-to-air missiles;Fowler air-to-air missiles;same;n;;;;;;;;;;;;;;;;;;;
weapons/ucav_aam/short;AAM Fowler;AAM Fowler;same;n;;;;;;;;;;;;;;;;;;;
weapons/ucav_agm;Parisarrow anti-tank guided missile;Parisarrow anti-tank guided missile;same;n;;;;;;;;;;;;;;;;;;;
weapons/ucav_agm/short;ATGM Parisarrow;ATGM Parisarrow;same;n;;;;;;;;;;;;;;;;;;;
weapons/ucav_heavy_missile;TM Smasher tactical missile;TM Smasher tactical missile;same;n;;;;;;;;;;;;;;;;;;;
weapons/ucav_heavy_missile/short;TM Smasher;TM Smasher;same;n;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m55;30 mm akan m/55;30 mm Akan m/55 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m55/short;Akan m/55;Akan m/55;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m55_underwing;30 mm akan m/55 (┖);30 mm Akan m/55 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m55_underwing/short;Akan m/55 (┖);Akan m/55;trim;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m75;30 mm akan m/75;30 mm Akan m/75 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m75/short;Akan m/75;Akan m/75;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m85;27 mm akan m/85;27 mm Akan m/85 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m85/short;Akan m/85;Akan m/85;same;;;;;;;;;;;;;;;;;;;;
weapons/gunKsp_m22;8 mm ksp m/22;8 mm Ksp m/22 machine gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/gunKsp_m22/short;Ksp m/22;Ksp m/22;same;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb24;Rb 24 missile;RB24 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb24/short;Rb 24;RB24;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb24_default;Rb 24 missile;RB24 air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb24_default/short;Rb 24;RB24;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb24j;Rb 24J missile;RB24J air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb24j/short;Rb 24J;RB24J;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb24j_default;Rb 24J missile;RB24J air-to-air missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_rb24j_default/short;Rb 24J;RB24J;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_120kg_sb_m71;120 kg m/71 bomb;120 kg m/71 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/swd_120kg_sb_m71/short;120 kg;m/71;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_120kg_sb_m71_retarded;120 kg m/71 fin retarded bomb;120 kg m/71 high-drag tail fin retarded;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_120kg_sb_m71_retarded/short;120 kg╌;m/71;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_120kg_sb_m61;120 kg sb m/61 bomb;120 kg sb m/61 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/swd_120kg_sb_m61/short;SAP 120;m/61;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_50kg_sb_m37a;59 kg mb m/37AT bomb;50 kg mb m/37AT bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_50kg_sb_m37a/short;59 kg;m/37a;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_50kg_sb_m42;50 kg sb m/42 bomb;50 kg sb m/42 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/swd_50kg_sb_m42/short;SAP 50;m/42;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_50kg_sb_m47;50 kg sb m/47 bomb;50 kg sb m/47 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/swd_50kg_sb_m47/short;50 kg;m/47;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_250kg_minb_m37b;250 kg mb m/37b bomb;250 kg mb m/37b bomb;same;n;;;;;;;;;;;;;;;;;;;
weapons/swd_250kg_minb_m37b/short;m/37b;m/37b;same;n;;;;;;;;;;;;;;;;;;;
weapons/swd_250kg_minb_m40;230 kg mb m/40 bomb;250 kg mb m/40 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_250kg_minb_m40/short;230 kg;m/40;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_250kg_minb_m50;272 kg mb m/50 bomb;250 kg mb m/50 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_250kg_minb_m50/short;272 kg;m/50;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_500kg_minb_m41;513 kg mb m/41 bomb;500 kg mb m/41 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_500kg_minb_m41/short;513 kg;m/41;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_500kg_minb_m56;500 kg mb m/56 bomb;500 kg mb m/56 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/swd_500kg_minb_m56/short;500 kg;m/56;trim;;;;;;;;;;;;;;;;;;;;
weapons/swd_600kg_minb_m50;614 kg mb m/50 bomb;600 kg mb m/50 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_600kg_minb_m50/short;614 kg;m/50;trim;;;;;;;;;;;;;;;;;;;;
weapons/fi_50kg_1938;50 Kg Model 1938 bomb;50 Kg Model 1938 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/fi_50kg_1938/short;50 kg;50 Kg Model 1938;nice;;;;;;;;;;;;;;;;;;;;
weapons/fi_100kg_1938;104 Kg Model 1938 bomb;100 Kg Model 1938 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/fi_100kg_1938/short;104 kg;100 Kg Model 1938;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8a;HJ-8A missile;HJ-8A missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8a/short;HJ-8A;HJ-8A;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8c;HJ-8C missile;HJ-8C missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8c/short;HJ-8C;HJ-8C;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8e;HJ-8E missile;HJ-8E missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8e/short;HJ-8E;HJ-8E;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8e_default;HJ-8E missile;HJ-8E missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8e_default/short;HJ-8E;HJ-8E;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8h;HJ-8H missile;HJ-8H missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8h/short;HJ-8H;HJ-8H;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8l;HJ-8L missiles;HJ-8L missiles;same;n;;;;;;;;;;;;;;;;;;;
weapons/cn_hj_8l/short;HJ-8L;HJ-8L;same;n;;;;;;;;;;;;;;;;;;;
weapons/gunAkan_12_7_m45;12.7 mm akan m/45 machine gun;12.7 mm Akan m/45 machine gun;nice;;;;;;;;;;;;;;;;;;;;
weapons/gunAkan_12_7_m45/short;Akan m/45;Akan m/45;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m41a;20 mm akan m/41A;20 mm Akan m/41A cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m41a/short;Akan m/41A;Akan m/41A;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m45;20 mm akan m/45;20 mm Akan m/45 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m45/short;Akan m/45;Akan m/45;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m49;20 mm akan m/49;20 mm Akan m/49 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m49/short;Akan m/49;Akan m/49;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m47b;20 mm akan m/47B;20 mm Akan m/47B cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m47b/short;Akan m/47B;Akan m/47B;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m47c;20 mm akan m/47C;20 mm Akan m/47C cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m47c/short;Akan m/47C;Akan m/47C;same;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m47;57 mm akan m/47;57 mm Akan m/47 cannon;nice;;;;;;;;;;;;;;;;;;;;
weapons/cannonAkan_m47/short;Akan m/47;Akan m/47;same;;;;;;;;;;;;;;;;;;;;
