Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23
hud_tank_power_system_broken;Power system damaged;Power system damaged;same;;;;;;;;;;;;;;;;;;;
hud_tank_driver_controls_broken;Driver controls damaged;Driver controls damaged;same;;;;;;;;;;;;;;;;;;;
hud_tank_autoloader_broken;Autoloader damaged;Autoloader damaged;same;;;;;;;;;;;;;;;;;;;
hud_tank_transmission_damaged;Transmission damaged;Transmission damaged;same;;;;;;;;;;;;;;;;;;;
hud_tank_engine_damaged;Engine damaged;Engine damaged;same;;;;;;;;;;;;;;;;;;;
hud_tank_track_damaged;Track damaged;Track damaged;same;;;;;;;;;;;;;;;;;;;
hud_tank_crew_members_count;Crew members alive;Amount of active crew members;nice;;;;;;;;;;;;;;;;;;;
hud_tank_crew_driver_out_of_action;Driver killed;Driver is out of action;nice;;;;;;;;;;;;;;;;;;;
hud_tank_crew_gunner_out_of_action;Gunner killed;Gunner is out of action;nice;;;;;;;;;;;;;;;;;;;
hud_tank_crew_distance;Crew visibility area {distance}%;Crew visibility area {distance}%;same;;;;;;;;;;;;;;;;;;;
hud_ship_depth_on_course_warning;Dangerously low depth on course;Dangerously low depth on course;same;;;;;;;;;;;;;;;;;;;
TXT_BOOSTERS_HAVE_IGNITED;Boosters ignited.;Boosters have been ignited.;nice;;;;;;;;;;;;;;;;;;;
TXT_BOOSTERS_HAVE_ALREADY_IGNITED;Boosters have already been ignited.;Boosters have already been ignited.;same;;;;;;;;;;;;;;;;;;;
TXT_BOOSTERS_HAVE_BEEN_STOPPED;Boosters switched off.;Boosters have been switched off.;nice;;;;;;;;;;;;;;;;;;;
TXT_BOOSTERS_CAN_NOT_START;Boosters cannot be switched on.;Boosters cannot be switched on.;same;;;;;;;;;;;;;;;;;;;
NO_BOOSTERS;;There are no boosters.;nice;;;;;;;;;;;;;;;;;;;
HUD_RACE_CHECKPOINT;Checkpoint;Checkpoint;same;;;;;;;;;;;;;;;;;;;
HUD_RACE_LAP;Lap;Lap;same;;;;;;;;;;;;;;;;;;;
HUD_RACE_FINISH;Finish;Finish;same;;;;;;;;;;;;;;;;;;;
HUD_RACE_PENALTY_TIME;Penalty time;Penalty time;same;;;;;;;;;;;;;;;;;;;
HUD_RACE_BONUS_TIME;Bonus time;Bonus time;same;;;;;;;;;;;;;;;;;;;
HUD_RACE_BEST_LAP_TIME;Best Lap Time;Best Lap Time;same;;;;;;;;;;;;;;;;;;;
HUD_RACE_LAST_LAP_TIME;Lap Time;Lap Time;same;;;;;;;;;;;;;;;;;;;
HUD_RACE_PLACE_D_OF_D;Place: %d of %d;Place: %d of %d;same;;;;;;;;;;;;;;;;;;;
HUD_RACE_PLACE;Place: {place} of {total};Place: {place} of {total};same;;;;;;;;;;;;;;;;;;;
fire_in_unit;The vehicle is on fire!;The vehicle is on fire!;same;;;;;;;;;;;;;;;;;;;
extinguisher_activated;Extinguishers activated.;Extinguishers activated.;same;;;;;;;;;;;;;;;;;;;
automatic_extinguisher_activated;Automatic extinguishers activated.;Automatic extinguishers activated.;same;;;;;;;;;;;;;;;;;;;
fire_extinguished;Fire extinguished.;Fire extinguished.;same;;;;;;;;;;;;;;;;;;;
HUD_ART_WARNING;ARTILLERY FIRE;ARTILLERY FIRE;same;;;;;;;;;;;;;;;;;;;
TRIM_AILERON_POSITION_HAS_BEEN_SAVED;Aileron trim position has been saved;Aileron trim position has been saved;same;;;;;;;;;;;;;;;;;;;
TRIM_RUDDER_POSITION_HAS_BEEN_SAVED;Rudder trim position has been saved;Rudder trim position has been saved;same;;;;;;;;;;;;;;;;;;;
TRIM_ELEVATOR_POSITION_HAS_BEEN_SAVED;Elevator trim position has been saved;Elevator trim position has been saved;same;;;;;;;;;;;;;;;;;;;
TRIM_POSITION_HAS_BEEN_RESTORED;Position has been restored:;Position has been restored:;same;;;;;;;;;;;;;;;;;;;
aasReachPlayedTime1;You have been online for 1 hour already.;You have been online for 1 hour already.;same;;;;;;;;;;;;;;;;;;;
aasReachPlayedTime2;You have been online for 2 hours already.;You have been online for 2 hours already.;same;;;;;;;;;;;;;;;;;;;
aasReachPlayedTimeTired3;"You have been online for 3 hours already and you are in tired game time.
Your game reward is decreasing by 50%.
For your health, please logout of the game and take a rest.";"You have been online for 3 hours already and you are in tired game time.
Your game reward is decreasing by 50%.
For your health, please logout of the game and take a rest.";same;;;;;;;;;;;;;;;;;;;
aasReachPlayedTime3;;"You have been online for more than 3 hours and you are in tired game time.
Your game reward is decreasing by 50%.
For your health, please logout of the game and take a rest.";nice;;;;;;;;;;;;;;;;;;;
aasReachPlayedTime4;;"You have been online for more than 4 hours and you are in tired game time.
Your game reward is decreasing by 50%.
For your health, please logout of the game and take a rest.";nice;;;;;;;;;;;;;;;;;;;
aasReachPlayedTime5;;"You have been online for more than 5 hours and you are in tired game time.
Your reward has became 0.
For your health, you should logout and take a rest.
You can only return to normal after your offline time has reached 5 hours.";nice;;;;;;;;;;;;;;;;;;;
antiAddictSystem/warningMsg;;"You have been online for {playTime}, access to multiplayer modes will be restricted in {limitAfterTime}.
For your health, please log out of the game and take a rest.";nice;;;;;;;;;;;;;;;;;;;
antiAddictSystem/warningMsgOnlyPlayTime;;"You have been online for {playTime}, it could be dangerous to your health.
Do you want to take a break?";nice;;;;;;;;;;;;;;;;;;;
antiAddictSystem/limitExceededMsg;;"You have been online for {playTime}, access to multiplayer modes is limited for {limitTime}.
For your health, please log out of the game and take a rest.";nice;;;;;;;;;;;;;;;;;;;
antiAddictSystem/multiplayerForbiddenMsg;;Multiplayer modes will be available in {limitTime}.;nice;;;;;;;;;;;;;;;;;;;
antiAddictSystem/multiplayerAvailable;;Restriction on multiplayer modes has been lifted.;nice;;;;;;;;;;;;;;;;;;;
hud_time_to_crew_extinguish;Time till the end of fire extinguishing by the crew:;Time till the end of fire extinguishing by the crew:;same;;;;;;;;;;;;;;;;;;;
NET_UNIT_KILLED_FM;shot down;shot down;same;;;;;;;;;;;;;;;;;;;
NET_UNIT_KILLED_GM;destroyed;destroyed;same;;;;;;;;;;;;;;;;;;;
NET_UNIT_CRITICAL_HIT;critically damaged;critically damaged;same;;;;;;;;;;;;;;;;;;;
NET_UNIT_CRITICAL_HIT_BURN;set afire;set afire;same;;;;;;;;;;;;;;;;;;;
NET_UNIT_SEVERE_DAMAGE;severely damaged;severely damaged;same;;;;;;;;;;;;;;;;;;;
engineNoFuelFlow;engine died: no fuel flow;engine died: no fuel flow;same;;;;;;;;;;;;;;;;;;;
chat_message_thanks;Thanks!;Thanks!;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_STAMINA_SHORT;Stamina;Stamina;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_STAMINA_LOSE_CONTROL;LOST CONTROL;LOST CONTROL;same;;;;;;;;;;;;;;;;;;;
gunners_enabled;Gunners enabled;Gunners enabled;same;;;;;;;;;;;;;;;;;;;
gunners_disabled;Gunners disabled;Gunners disabled;same;;;;;;;;;;;;;;;;;;;
measuring_range;Measuring range;Measuring range;same;;;;;;;;;;;;;;;;;;;
updating_range;Updating range;Updating range;same;;;;;;;;;;;;;;;;;;;
hints/manual_change_crew_available_gunner;;"This vehicle has only one crew member left. Hold the ""Forward"" button so that the Gunner can take the Driver's place and start to move the vehicle";nice;;;;;;;;;;;;;;;;;;;
hints/manual_change_crew_available_driver;;"This vehicle has only one crew member left. Hold the ""Fire"" button so that the Driver can take the Gunner's place and man the cannon";nice;;;;;;;;;;;;;;;;;;;
hints/manual_change_crew_necessary_gunner;;"Hold the ""Forward"" button so that the Gunner can take the Driver's place and start to move the vehicle";nice;;;;;;;;;;;;;;;;;;;
hints/manual_change_crew_necessary_driver;;"Hold the ""Fire"" button so that the Driver can take the Gunner's place and man the cannon";nice;;;;;;;;;;;;;;;;;;;
hint/holdBtn/short;Hold;Hold;same;;;;;;;;;;;;;;;;;;;
hint/pressBtn/short;Press;Press;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_MACH_SHORT;MACH;MACH;same;;;;;;;;;;;;;;;;;;;
msg/textToShowInCockpit;Cockpit placeholder;Cockpit placeholder;same;;;;;;;;;;;;;;;;;;;
HUD/BAY_DOOR_IS_OPEN;BAY OPEN;BAY OPEN;same;;;;;;;;;;;;;;;;;;;
HUD/BAY_DOOR_IS_CLOSED;BAY CLSD;BAY CLSD;same;;;;;;;;;;;;;;;;;;;
HUD/BAY_DOOR_IS_OPENING;BAY OPNG;BAY OPNG;same;;;;;;;;;;;;;;;;;;;
HUD/BAY_DOOR_IS_CLOSING;BAY CLSNG;BAY CLSNG;same;;;;;;;;;;;;;;;;;;;
HUD/BOMB_BAY_DOOR_IS_OPEN;BMB (OPEN);BMB (OPEN);same;;;;;;;;;;;;;;;;;;;
HUD/BOMB_BAY_DOOR_IS_CLOSED;BMB (CLSD);BMB (CLSD);same;;;;;;;;;;;;;;;;;;;
HUD/BOMB_BAY_DOOR_IS_OPENING;BMB (OPNG);BMB (OPNG);same;;;;;;;;;;;;;;;;;;;
HUD/BOMB_BAY_DOOR_IS_CLOSING;BMB (CLSNG);BMB (CLSNG);same;;;;;;;;;;;;;;;;;;;
HUD/TORPEDO_BAY_DOOR_IS_OPEN;TORP (OPEN);TORP (OPEN);same;;;;;;;;;;;;;;;;;;;
HUD/TORPEDO_BAY_DOOR_IS_CLOSED;TORP (CLSD);TORP (CLSD);same;;;;;;;;;;;;;;;;;;;
HUD/TORPEDO_BAY_DOOR_IS_OPENING;TORP (OPNG);TORP (OPNG);same;;;;;;;;;;;;;;;;;;;
HUD/TORPEDO_BAY_DOOR_IS_CLOSING;TORP (CLSNG);TORP (CLSNG);same;;;;;;;;;;;;;;;;;;;
HUD_TANK_IS_EMPTY;EMPTY;EMPTY;same;;;;;;;;;;;;;;;;;;;
HUD_TANK_IS_SEALING;SEALING;SEALING;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_BOMB_OR_TORPEDO_LAUNCH_IMPOSSIBLE;Too bad cannot drop things on the ground;You cannot drop bombs and torpedoes while on the ground;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_ROCKETS_LAUNCH_IMPOSSIBLE;Too bad cannot launch things on the ground;You cannot launch rockets while on the ground;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_USE_BINOCULAR_SCOUTING;Use optics to scout;Use binoculars or sniper mode to scout;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_TARGET_BINOCULAR_FOR_SCOUTING;Aim pls;Centre the crosshair on a target to scout it;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_CHOOSE_TARGET_FOR_SCOUTING;Players only;Select a target to scout;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_CHOOSE_ALIVE_TARGET_FOR_SCOUTING;No dead things;Destroyed targets cannot be scouted;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_CHOOSE_GROUND_TARGET_FOR_SCOUTING;Ground stuff only;Only ground targets can be scouted;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_TARGET_ALREADY_SCOUTED;Already spotted;This target has already been scouted;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_MUST_SEE_SCOUTING_TARGET;Player out of sight;Target is out of sight;nice;;;;;;;;;;;;;;;;;;;
hints/ccrp_bomb_not_ready;Bomb release permission;Bomb release permission;same;;;;;;;;;;;;;;;;;;;
hints/critical_buoyancy;Critical buoyancy;Buoyancy is critical;nice;;;;;;;;;;;;;;;;;;;
hints/critical_buoyancy_nokey;Critical buoyancy;Buoyancy is critical;nice;;;;;;;;;;;;;;;;;;;
hints/torpedo_deadzone;Torpedo tube aim in a dead zone;Torpedo tube aim in a dead zone;same;;;;;;;;;;;;;;;;;;;
hints/ammo_destroyed;Ammunition lost;Ammunition lost;same;;;;;;;;;;;;;;;;;;;
hints/weapon_type_unavailable;Selected weapon type unavailable;Selected weapon type unavailable;same;;;;;;;;;;;;;;;;;;;
hud/textMissile;MSL;MSL;same;;;;;;;;;;;;;;;;;;;
hud/textRocket;Rocket;Rocket;same;;;;;;;;;;;;;;;;;;;
hud/successUserSight;"Created a user sight
<color=@activeTextColor>%s</color>
in UserSights folder in game root folder.";"Created a user sight
<color=@activeTextColor>%s</color>
in UserSights folder in game root folder.";same;;;;;;;;;;;;;;;;;;;
hud/rangefinder_damaged;Rangefinder damaged;Rangefinder damaged;same;;;;;;;;;;;;;;;;;;;
hints/rangefinder_damaged;Rangefinder damaged;Rangefinder damaged;same;;;;;;;;;;;;;;;;;;;
hints/night_vision_damaged;Night Vision module damaged;Night Vision module damaged;same;;;;;;;;;;;;;;;;;;;
hints/autoloader_damaged;Autoloader damaged;Autoloader damaged;same;;;;;;;;;;;;;;;;;;;
hud/distance_correction;Distance: ;Distance: ;same;;;;;;;;;;;;;;;;;;;
hud/distance_ship_correction;Correction: ;Correction: ;same;;;;;;;;;;;;;;;;;;;
HUD_ART_STRIKE_ON;Strike is on;Strike is on;same;;;;;;;;;;;;;;;;;;;
hud/fuse_distance;Fuse: ;Fuse: ;same;;;;;;;;;;;;;;;;;;;
hints/repair_ship;Start repairing the vessel;Start repairing the vessel;same;;;;;;;;;;;;;;;;;;;
TXT_TIME_TO_ASSIST_REPAIR;Time to assist with repair;Time to assist with repair;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_NO_AUTO_TURBO_CHARGER_CONTROL;;Auto turbocharger control mode not available;nice;;;;;;;;;;;;;;;;;;;
activeSonarIntercept;Enemy sonar;Enemy sonar;same;;;;;;;;;;;;;;;;;;;
hud/depth;Depth;Depth;same;;;;;;;;;;;;;;;;;;;
hud/shell_homing;Self-homing;Self-homing;same;;;;;;;;;;;;;;;;;;;
hud/shell_operated;Remote guidance;Remote guidance;same;;;;;;;;;;;;;;;;;;;
hud/shell_tracking;Tracking;Tracking;same;;;;;;;;;;;;;;;;;;;
hud/shell_searching;Searching;Searching;same;;;;;;;;;;;;;;;;;;;
visual;Visual;Visual;same;;;;;;;;;;;;;;;;;;;
passiveSonar;Passive Sonar;Passive Sonar;same;;;;;;;;;;;;;;;;;;;
activeSonar;Active Sonar;Active Sonar;same;;;;;;;;;;;;;;;;;;;
death/pressure;Exceeding the maximum depth. Pressure hull destroyed.;Exceeding the maximum depth. Pressure hull destroyed.;same;;;;;;;;;;;;;;;;;;;
hints/critical_level;Attention! Dangerous depth.;Attention! Dangerous depth.;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_FUNNEL_DAMAGED;Funnel damaged;Funnel damaged;same;;;;;;;;;;;;;;;;;;;
HUD/AIRDRROPS_SHORT;Airdrop;Airdrop;same;;;;;;;;;;;;;;;;;;;
HUD/AIRDRROP_BAY_DOOR_IS_OPEN;Airdrop bay door is open;Airdrop bay door is open;same;;;;;;;;;;;;;;;;;;;
HUD/AIRDRROP_BAY_DOOR_IS_OPENING;Airdrop bay door is opening;Airdrop bay door is opening;same;;;;;;;;;;;;;;;;;;;
HUD/AIRDRROP_BAY_DOOR_IS_CLOSED;Airdrop bay door is closed;Airdrop bay door is closed;same;;;;;;;;;;;;;;;;;;;
HUD/AIRDRROP_BAY_DOOR_IS_CLOSING;Airdrop bay door is closing;Airdrop bay door is closing;same;;;;;;;;;;;;;;;;;;;
HUD_MISSILE_WARNING;Missile launched;Missile launched;same;;;;;;;;;;;;;;;;;;;
HUD_LASER_WARNING;laser warning;laser warning;same;;;;;;;;;;;;;;;;;;;
HUD_OWNED_UNIT_DEAD;Mothership destroyed!;Owned ship destroyed!;nice;;;;;;;;;;;;;;;;;;;
TXT_WEAPON_LOCK_NO_WEAPON;;No self-homing missiles;nice;;;;;;;;;;;;;;;;;;;
TXT_WEAPON_LOCK_SENSOR_LOCK_REQUIRED;Sensor lock required;Radar lock is required;nice;;;;;;;;;;;;;;;;;;;
TXT_WEAPON_RADAR_ILLUMINATION_REQUIRED;Radar lock required;Radar lock is required;nice;;;;;;;;;;;;;;;;;;;
HUD/IR_MISSILE_STANDBY;IR STBY;IR STDB;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_IR_MISSILE_WARM_UP;IR PWR;IR PWR;same;;;;;;;;;;;;;;;;;;;
HUD/IR_MISSILE_LOCK;IR ACQ;IR ACQ;same;;;;;;;;;;;;;;;;;;;
HUD/IR_MISSILE_TRACK;IR TRK;IR TRK;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_LASER_MISSILE_STANDBY;L.AGM;L.AGM;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_LASER_MISSILE_WARM_UP;L.PWR;L.AGM;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_LASER_MISSILE_LOCK;L.ACQ;L.AGM;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_LASER_MISSILE_TRACK;L.TRK;L.AGM;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_LASER_DESIGNATOR;LASER;LASER;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_ENABLE_LASER_NOW;ENABLE LASER NOW;ENABLE LASER NOW;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_ATGM_OUT_OF_TRACKER_SECTOR;OUTSIDE TRACKING SECTOR;ATGM OUT OF TRACKING SECTOR;nice;;;;;;;;;;;;;;;;;;;
HUD/HELICOPTER_FORWARD_SHORT;Forward fire;Forward fire;same;;;;;;;;;;;;;;;;;;;
HUD/AGM_OUTSIDE_LAUNCH_ZONE;OUTSIDE LAUNCH ZONE;OUTSIDE THE LAUNCH ZONE;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_GDWEAP_OUTSIDE_LAUNCH_ZONE;The target is outside the launch zone, use the missile sight to aim;The target is outside the launch zone, use the shooter's (ATGM) camera to aim;nice;;;;;;;;;;;;;;;;;;;
hints/turbo_charger_damaged;Turbocharger damaged;Turbocharger damaged;same;;;;;;;;;;;;;;;;;;;
hints/load_factor_too_high;Exceeded load factor;Load factor too high;nice;;;;;;;;;;;;;;;;;;;
WEAPON_AIM_PITCH;Vertical Guidance;Vertical Guidance;same;;;;;;;;;;;;;;;;;;;
WEAPON_AIM_HEADING;Horizontal Guidance;Horizontal Guidance;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_FOOTBALL_JUMP_REQUEST;Jump off;Jump off;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_FOOTBALL_LOCK_TARGET;Tracking the ball;Tracking the ball;same;;;;;;;;;;;;;;;;;;;
hints/ship_broken_gun;Broken gun(s);The gun is broken;nice;;;;;;;;;;;;;;;;;;;
hints/friendly_fire_warning;Friendly fire warning;If you continue to attack allies, you will be returned to the main menu;nice;;;;;;;;;;;;;;;;;;;
hud/timer;Shell splashes in: ;Shell splashes in: ;same;;;;;;;;;;;;;;;;;;;
hud/irst;IRST;IRST;same;;;;;;;;;;;;;;;;;;;
hud/optics;opt;opt;same;;;;;;;;;;;;;;;;;;;
hud/rwr_track;TRACK;TRACK;same;;;;;;;;;;;;;;;;;;;
hud/rwr_launch;LAUNCH;LAUNCH;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_pulse;PULSE;PULSE;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_pulse/desc;Pulse signal;Pulse signal;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_mprf;MPRF;MPRF;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_mprf/desc;Pulse-Doppler radar with medium pulse repetition frequency;Pulse-Doppler radar with medium pulse repetition frequency;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_hprf;HPRF;HPRF;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_hprf/desc;Pulse-Doppler radar with high pulse repetition frequency;Pulse-Doppler radar with high pulse repetition frequency;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_pd;PD;PD;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_pd/desc;Pulse-Doppler radar;Pulse-Doppler radar;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_cw;CW;CW;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_cw/desc;Continuous wave signal;Continuous wave signal;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_cw_pd;CW/PD;CW/PD;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_cw_pd/desc;Continuous wave or Pulse-Doppler signal;Continuous wave or Pulse-Doppler signal;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_tws;TWS;TWS;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_tws/desc;Track-while-scan;Track-while-scan;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_ai;AI;AI;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_ai/desc;Air Intercept radar;Air Intercept radar;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_attacker;ATK;ATK;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_attacker/desc;Attacker radar;Attacker radar;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_ai_pd;AI PD;AI PD;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_ai_pd/desc;Pulse-Doppler Air Intercept radar;Pulse-Doppler Air Intercept radar;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_ai_ro;AI R/O;AI R/O;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_ai_ro/desc;Airborne Range Finder;Airborne Range Finder;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_aaa_ai;AAA/AI;AAA/AI;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_aaa_ai/desc;Anti-Aircraft Artillery or Air Intercept radar;Anti-Aircraft Artillery or Air Intercept radar;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_aaa;AAA;AAA;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_aaa/desc;Anti-Aircraft Artillery;Anti-Aircraft Artillery;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam;SAM;SAM;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam/desc;Surface-to-Air Missile System;Surface-to-Air Missile;trim;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_naval;NVL;NVL;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_naval/desc;Surface ship;Surface ship;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_air_defence;A/D;A/D;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_air_defence/desc;Air Defense System;Air Defence System;nice;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_ai_track;AI TRK;AI TRK;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_ai_track/desc;Air Intercept radar in track mode;Air Intercept radar in track mode;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_aaa_track;AAA TRK;AAA TRK;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_aaa_track/desc;Anti-Aircraft Artillery in track mode;Anti-Aircraft Artillery in track mode;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam_track;SAM TRK;SAM TRK;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam_track/desc;Surface-to-Air Missile System in track mode;Surface-to-Air Missile System in track mode;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam_launch;SAM LNC;SAM LNC;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam_launch/desc;Surface-to-Air Missile System in missile launch mode;Surface-to-Air Missile System in missile launch mode;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_low;LO;LO;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_low/desc;Threat in low frequency band;Threat in low frequency band;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_mid;MED;MED;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_mid/desc;Threat in medium frequency band;Threat in medium frequency band;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_high;HI;HI;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_high/desc;Threat in high frequency band;Threat in high frequency band;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam_low;SAM LO;SAM LO;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam_low/desc;Surface-to-Air Missile System in low frequency band;Surface-to-Air Missile System in low frequency band;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam_mid;SAM MID;SAM MID;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam_mid/desc;Surface-to-Air Missile System in medium frequency band;Surface-to-Air Missile System in medium frequency band;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam_high;SAM HI;SAM HI;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_sam_high/desc;Surface-to-Air Missile System in high frequency band;Surface-to-Air Missile System in high frequency band;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_aaa_low;AAA LO;AAA LO;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_aaa_low/desc;Anti-Aircraft Artillery in low frequency band;Anti-Aircraft Artillery in low frequency band;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_aaa_ai_mid;AAA/AI;AAA/AI;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_aaa_ai_mid/desc;Anti-Aircraft Artillery or Air Intercept radar;Anti-Aircraft Artillery or Air Intercept radar;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_ai_high;AI HI;AI HI;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_ai_high/desc;Air Intercept radar in high frequency band;Air Intercept radar in high frequency band;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_nike_hercules;N-H;N-H;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_nike_hercules/desc;MIM-14 Nike-Hercules;MIM-14 Nike-Hercules;same;;;;;;;;;;;;;;;;;;;
hud/rwr_threat_hawk;HAWK;HAWK;same;;;;;;;;;;;;;;;;;;;
