Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23
hud_tutorial_boat_self_damage_info;Information about your boat’s damaged compartments;Information about your boat’s damaged compartments;same;;;;;;;;;;;;;;;;;;;
hud_tutorial_boat_xray_explanation;Here you can see exactly which parts of the enemy vehicle were struck by your shell.;Here you can see exactly which parts of the enemy vehicle were struck by your shell.;same;;;;;;;;;;;;;;;;;;;
hud_tutorial_boat_damaged_sections_info;A fully darkened ship compartment means that all crewmembers in that compartment have been disabled.;A fully darkened ship compartment means that all crewmembers in that compartment have been disabled.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_kill_1st_target;Disable the crew to destroy the target boat.;Disable the crew to destroy the target boat.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_1st_target_killed;"Nicely done!

Press {{ID_CONTINUE}} to continue.";"Nicely done!

Press {{ID_CONTINUE}} to continue.";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_spot_the_target;Move the cursor to the next target.;Move the cursor to the next target.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_torpedoing_hint01;This target is a destroyer. The machine guns and minor caliber cannons installed on your boat are not effective against large ships and armored boats.;This target is a destroyer. The machine guns and minor caliber cannons installed on your boat are not effective against large ships and armored boats.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_torpedoing_hint01_continue;"This target is a destroyer. The machine guns and minor caliber cannons installed on your boat are not effective against large ships and armored boats.

Press {{ID_CONTINUE}} to continue";"This target is a destroyer. The machine guns and minor caliber cannons installed on your boat are not effective against large ships and armored boats.

Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_torpedo_sight;"Your boat is equipped with four torpedo launchers that can be used against these kinds of targets.

{{ID_SHIP_TORPEDO_SIGHT}} Activate the torpedo reticle.";"Your boat is equipped with four torpedo launchers that can be used against these kinds of targets.

{{ID_SHIP_TORPEDO_SIGHT}} Activate the torpedo reticle.";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_torpedo_sight_next;"A torpedo launcher is selected automatically depending on the position of the cursor.

Press {{ID_CONTINUE}} to continue";"A torpedo launcher is selected automatically depending on the position of the cursor.

Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_torpedoing_hint02+use_torpedo;"Torpedoes will be launched only from the launcher for which the sight is active. If the sight is disabled, all torpedoes will be launched.

{{ID_SHIP_WEAPON_TORPEDOES}} Fire torpedoes at the destroyer.";"Torpedoes will be launched only from the launcher for which the sight is active. If the sight is disabled, all torpedoes will be launched.

{{ID_SHIP_WEAPON_TORPEDOES}} Fire torpedoes at the destroyer.";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_torpedo_colors_hint;Note that the paths of your torpedoes, as well as those of allied torpedoes, are shown in blue. Enemy torpedoes are shown in red.;Note that the paths of your torpedoes, as well as those of allied torpedoes, are shown in blue. Enemy torpedoes are shown in red.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_torpedo_colors_hint_continue;"Note that the paths of your torpedoes, as well as those of allied torpedoes, are shown in blue. Enemy torpedoes are shown in red.

Press {{ID_CONTINUE}} to continue";"Note that the paths of your torpedoes, as well as those of allied torpedoes, are shown in blue. Enemy torpedoes are shown in red.

Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_torpedoing_hint03;"Torpedoes always follow a straight line after leaving the torpedo launcher, and they are easy to dodge as long as you notice them in time. If your target is in motion, launch torpedoes at the position it will occupy when the torpedo reaches the target.

Wait for the torpedo to reach the target.";"Torpedoes always follow a straight line after leaving the torpedo launcher, and they are easy to dodge as long as you notice them in time. If your target is in motion, launch torpedoes at the position it will occupy when the torpedo reaches the target.

Wait for the torpedo to reach the target.";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_goto_next_waypoint;"Nice hit!

Go to the next point on your route.";"Nice hit!

Go to the next point on your route.";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_stop_the_boat;Stop the boat;Stop the boat;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_auto_gunners_hint01;You destroyed the previous targets from a short distance away by ordering your main caliber gunners to fire their gun at the point you wanted them to hit.;You destroyed the previous targets from a short distance away by ordering your main caliber gunners to fire their gun at the point you wanted them to hit.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_auto_gunners_hint01_continue;"You destroyed the previous targets from a short distance away by ordering your main caliber gunners to fire their gun at the point you wanted them to hit.

Press {{ID_CONTINUE}} to continue";"You destroyed the previous targets from a short distance away by ordering your main caliber gunners to fire their gun at the point you wanted them to hit.

Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_auto_gunners_hint02;"You can also leave the choice of targets up to the gunners themselves by ordering them to fire at any surface or airborne targets.

Move the cursor to the indicated target.";"You can also leave the choice of targets up to the gunners themselves by ordering them to fire at any surface or airborne targets.

Move the cursor to the indicated target.";same;;;;;;;;;;;;;;;;;;;
hud_tutorial_boat_auto_gunners_modes;Your gunners’ current target-selection mode;Your gunners’ current target-selection mode;same;;;;;;;;;;;;;;;;;;;
hud_tutorial_boat_auto_gunners_mode_off;Manual control;Manual control;same;;;;;;;;;;;;;;;;;;;
hud_tutorial_boat_auto_gunners_mode_air;Fire at will – airborne targets;Fire at will – airborne targets;same;;;;;;;;;;;;;;;;;;;
hud_tutorial_boat_auto_gunners_mode_water;Fire at will – surface targets;Fire at will – surface targets;same;;;;;;;;;;;;;;;;;;;
hud_tutorial_boat_auto_gunners_mode_all;Fire at will – all targets;Fire at will – any enemy targets;nice;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_switch_gunners_mode;"Switch your gunners’ target-selection mode to ""surface"" or ""any"" and wait for your crew to destroy the target on their own.";"Switch your gunners’ target-selection mode to ""surface"" or ""any"" and wait for your crew to destroy the target on their own.";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_gunners_killed_the_target;"Splendid! Your next objective is to capture a strategic point.

Move the cursor to the marker above the zone you need to capture.";"Splendid! Your next objective is to capture a strategic point.

Move the cursor to the marker above the zone you need to capture.";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_capture_zone_hint01;The marker is currently white, which means that the point does not belong to anyone.;The marker is currently white, which means that the point does not belong to anyone.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_capture_zone_hint01_continue;"The marker is currently white, which means that the point does not belong to anyone.

Press {{ID_CONTINUE}} to continue";"The marker is currently white, which means that the point does not belong to anyone.

Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_capture_zone_hint02;"However, there is currently an enemy target boat in the capture area. The area’s marker will begin to turn red. This means that the point is being captured by the enemy.
Moreover, as long as the enemy vehicle remains in the zone, you will be unable to capture it.

{{ID_TOGGLE_VIEW_SHIP}} Use your binoculars to get a better look at the enemy.";"However, there is currently an enemy target boat in the capture area. The area’s marker will begin to turn red. This means that the point is being captured by the enemy.
Moreover, as long as the enemy vehicle remains in the zone, you will be unable to capture it.

{{ID_TOGGLE_VIEW_SHIP}} Use your binoculars to get a better look at the enemy.";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_use_zoom;You can also zoom in if your target is a long way away;You can also zoom in if your target is a long way away;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_ranged_combat_hint01;When you were firing at the previous targets, you probably noticed that your shots didn’t start hitting the target right away.;When you were firing at the previous targets, you probably noticed that your shots didn’t start hitting the target right away.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_ranged_combat_hint01_continue;"When you were firing at the previous targets, you probably noticed that your shots didn’t start hitting the target right away.

Press {{ID_CONTINUE}} to continue";"When you were firing at the previous targets, you probably noticed that your shots didn’t start hitting the target right away.

Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_ranged_combat_hint02;This is because your gunners need time to adjust their fire before they can hit the target.;This is because your gunners need time to adjust their fire before they can hit the target.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_ranged_combat_hint02_continue;"This is because your gunners need time to adjust their fire before they can hit the target.

Press {{ID_CONTINUE}} to continue";"This is because your gunners need time to adjust their fire before they can hit the target.

Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_ranged_combat_hint03;Your current target is quite far away, so it will take longer to hit it.;Your current target is quite far away, so it will take longer to hit it.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_ranged_combat_hint03_continue;"Your current target is quite far away, so it will take longer to hit it.

Press {{ID_CONTINUE}} to continue";"Your current target is quite far away, so it will take longer to hit it.

Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_ranged_combat_hint04;However, once your gunners have taken a few trial shots they will be able to fire accurately at the current target at range.;However, once your gunners have taken a few trial shots they will be able to fire accurately at the current target at range.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_ranged_combat_hint04_continue;"However, once your gunners have taken a few trial shots they will be able to fire accurately at the current target at range.

Press {{ID_CONTINUE}} to continue";"However, once your gunners have taken a few trial shots they will be able to fire accurately at the current target at range.

Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_ranged_combat_hint05;"In Realistic battles, gunners do not account for the target’s movement direction and speed, so tracking the target as it moves and firing at its future position is still up to you.
In Arcade battles, you don’t need to fire at the rarget’s future position.

Start firing at the target.";"In Realistic battles, gunners do not account for the target’s movement direction and speed, so tracking the target as it moves and firing at its future position is still up to you.
In Arcade battles, you don’t need to fire at the rarget’s future position.

Start firing at the target.";same;;;;;;;;;;;;;;;;;;;
hud_tutorial_boat_fire_adjustment_info;The status of your adjustment fire at the current target is displayed here.;The status of your adjustment fire at the current target is displayed here.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_ranged_combat_target_killed;"Excellent! Target destroyed! Now you can capture the strategic point.

{{ID_TOGGLE_VIEW_SHIP}} Switch to third-person view.";"Excellent! Target destroyed! Now you can capture the strategic point.

{{ID_TOGGLE_VIEW_SHIP}} Switch to third-person view.";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_go_to_capture_zone;Move to the capture zone.;Move to the capture zone.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_player_in_capture_zone;You have arrived at the capture zone. The borders of the zone are marked with buoys.;You have arrived at the capture zone. The borders of the zone are marked with buoys.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_player_in_capture_zone_continue;"You have arrived at the capture zone. The borders of the zone are marked with buoys.

Press {{ID_CONTINUE}} to continue";"You have arrived at the capture zone. The borders of the zone are marked with buoys.

Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_wait_for_capture;Now just wait for the zone to be captured.;Now just wait for the zone to be captured.;same;;;;;;;;;;;;;;;;;;;
hints/tutorialBoat_final_hint;"Great! You won!
You’re a real seadog now!";"Great! You won!
You’re a real seadog now!";same;;;;;;;;;;;;;;;;;;;
hints/nbttl_capture_remaining_point_for_instant_win;We control two strategic points – we need to capture the others for an instant victory!;We control two strategic points – we need to capture the others for an instant victory!;same;;;;;;;;;;;;;;;;;;;
hints/nbttl_lose_remaining_point_for_instant_defeat;The enemy controls two strategic points, if he captures the rest – we lose!;The enemy controls two strategic points, if he captures the rest – we lose!;same;;;;;;;;;;;;;;;;;;;
hints/ufo/hover_mode;Press {shortcut} to switch to HOVER mode;Press {shortcut} to switch to HOVER mode;same;;;;;;;;;;;;;;;;;;;
hint/mechanic_should_relies_on_himself;Aircraft maintenance technicians can only rely on their own skills;Aircraft maintenance technicians can only rely on their own skills;same;;;;;;;;;;;;;;;;;;;
hint/warning_aircraft_is_faulty;"The aircraft is non-functional. Run diagnostics to identify defects and get additional Aircraft Maintenance Technician Toolkits in the Workshop.
Press {{ID_CONTINUE}} to continue";"The aircraft is non-functional. Run diagnostics to identify defects and get additional Aircraft Maintenance Technician Toolkits in the Workshop.
Press {{ID_CONTINUE}} to continue";same;;;;;;;;;;;;;;;;;;;
